PLAYER,TARGET,N_L5,MAE_L5,RMSE_L5,MAE_L5_over_sigma,N_STD,MAE_STD,RMSE_STD,MAE_STD_over_sigma,Lag1_Autocorr,Sigma_all,Score
Shai Gilgeous-Alexander,PTS,381,5.666666666666667,7.235759840710646,0.5673016805400893,385,8.347477651947115,10.10000711722044,0.8300717380095451,0.5736665460850429,10.061372802125316,0.5673016805400893
Shai Gilgeous-Alexander,REB,381,2.1139107611548558,2.6800125357171467,0.78413745673268,385,2.0730010955843934,2.706399155992349,0.7705081537996696,0.21964656486467146,2.6905892614789053,0.7705081537996696
Shai Gilgeous-Alexander,AST,381,1.915485564304462,2.447066914275054,0.7442795622512822,385,1.9640807288299353,2.5823396804969923,0.7634181295688478,0.3011810559121975,2.5697771877009825,0.7442795622512822
